Date,Day,Stratum,Start Latitude,Start Longitude,Station Code,Region,Sub-Region,Time Start,Avg E/C (µS),Avg Temp (°C),Avg Turbidity (NTU),Avg Secchi (M),Avg Start Depth (M),Method,Number of Tows,TowDuration,TowDirection,Species,Catch,FL Range (mm),Expression,Stage,Mark,Comments
8/31/2020,Mon,Lower Sacramento,38.14962,-121.68996,21-06-RV01,North,Sacramento River near Rio Vista,11:03,180.65,21.88,7.74,1.8,10.58,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,Tow 1 was code 2 (Buoy line wrapped around cod end)
9/1/2020,Tues,Suisun Bay,38.06453,-122.10762,21-06-SBW01,Far West,West Suisun Bay,8:27,22576.75,19.7,100.85,0.21,7.65,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
9/1/2020,Tues,Suisun Bay,38.07433,-122.07841,21-06-SBW02,Far West,West Suisun Bay,9:43,22182.5,19.6,64.25,0.35,4.2,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
9/1/2020,Tues,Suisun Bay,38.09178,-122.01747,21-06-SBM01,West,Mid Suisun Bay,11:20,16143.25,20.25,34.83,0.42,10.1,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
9/1/2020,Tues,Cache Slough and Liberty Island,38.25979,-121.76345,21-06-CS05,North,Cache Slough/Liberty Island,7:55,174.05,20.85,7.75,1.28,4.35,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
9/1/2020,Tues,Cache Slough and Liberty Island,38.24652,-121.70826,21-06-CS06,North,Cache Slough/Liberty Island,9:22,173.68,21.05,5.56,2,3.88,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,Tow 3 was code 2 (Heavy SAV)
9/1/2020,Tues,Cache Slough and Liberty Island,38.24443,-121.68766,21-06-CS07,North,Cache Slough/Liberty Island,10:50,170,20.98,5.49,2,9.7,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
9/1/2020,Tues,Lower Sacramento,38.1242,-121.69531,21-06-RV05,North,Sacramento River near Rio Vista,9:00,324.1,21.78,9.69,1.11,4.35,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
9/1/2020,Tues,Lower Sacramento,38.06862,-121.83818,21-06-LSR02,West,Lower Sacramento River,8:20,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,"Code 4: Strong winds, too rough to sample"
9/1/2020,Tues,Lower Sacramento,38.06222,-121.79127,21-06-LSR03,West,Lower Sacramento River,8:22,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,"Code 4: Strong winds, too rough to sample"
9/1/2020,Tues,Lower Sacramento,38.09188,-121.73526,21-06-RV04,North,Sacramento River near Rio Vista,8:40,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,"Code 4: Strong winds, too rough to sample"
9/1/2020,Tues,Lower Sacramento,38.05671,-121.8053,21-06-LSR04,West,Lower Sacramento River,8:30,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,"Code 4: Strong winds, too rough to sample"
9/1/2020,Tues,Lower Sacramento,38.06767,-121.7712,21-06-LSR05,West,Lower Sacramento River,8:35,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,"Code 4: Strong winds, too rough to sample"
9/1/2020,Tues,Lower Sacramento,38.13864,-121.69312,21-06-RV03,North,Sacramento River near Rio Vista,10:08,183.7,21.95,6.25,1.32,9.8,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,Only 2 sites at Eddo's performed due to strong winds. Sites will be made up later in the week. 
9/2/2020,Wed,Lower Sacramento,38.09882,-121.72369,21-06-RV06,North,Sacramento River near Rio Vista,8:29,665.25,21.05,49.52,0.58,6.12,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
9/2/2020,Wed,Lower San Joaquin,38.01724,-121.78948,21-06-LSJ01,West,Lower San Joaquin,10:26,3577.75,21.05,13.27,0.83,8.22,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
9/2/2020,Wed,Lower San Joaquin,38.02753,-121.74961,21-06-LSJ02,West,Lower San Joaquin,11:38,2147.5,21.35,10.47,1,11.35,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
9/2/2020,Wed,Lower San Joaquin,38.05625,-121.68859,21-06-SJT01,South ,San Joaquin River at Twitchell Island,13:02,1336.5,22.1,7.09,1.15,10.38,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
9/2/2020,Wed,Sac Deep Water Shipping Channel,38.35135,-121.63991,21-06-LSSC01,North,Lower Sacramento River Shipping Channel,11:43,372.55,22.35,60.45,0.28,9.97,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,12 Wakasagi (70-82mm) retained for verification 
9/2/2020,Wed,Sac Deep Water Shipping Channel,38.52566,-121.58429,21-06-USSC01,North,Upper Sacramento River Shipping Channel,9:56,997.75,23.9,11.18,0.93,11.05,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
9/2/2020,Wed,Sac Deep Water Shipping Channel,38.55985,-121.56494,21-06-USSC02,North,Upper Sacramento River Shipping Channel,8:37,1149.75,24.55,8.07,1.22,11.38,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
9/2/2020,Wed,Suisun Bay,38.06497,-122.02019,21-06-SBM02,West,Mid Suisun Bay,12:40,14596,20.27,20.65,0.67,9.02,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
9/2/2020,Wed,Suisun Marsh,38.10431,-122.04461,21-06-GB01,West,Grizzly Bay,8:18,22532.75,17.38,46.1,0.41,2.56,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
9/2/2020,Wed,Suisun Marsh,38.10141,-122.05936,21-06-GB02,West,Grizzly Bay,9:37,20492.75,19.05,90.8,0.28,4.15,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
9/2/2020,Wed,Suisun Marsh,38.17911,-122.05785,21-06-SM01,West,Suisun Marsh,11:03,49638.75,20.03,44.22,0.37,7.67,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,Tow 1 was code 2 (Buoy line wrapped around cod end)
9/3/2020,Thu,Lower San Joaquin,38.04931,-121.49752,21-06-PP01,South,San Joaquin River at Prisoners Pt,9:42,313.8,22.28,5.51,1.8,7.07,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
9/3/2020,Thu,Lower San Joaquin,38.05668,-121.53367,21-06-PP02,South,San Joaquin River at Prisoners Pt,10:50,369.58,22.3,5.45,1.8,11.53,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
9/3/2020,Thu,Lower San Joaquin,38.0995,-121.62659,21-06-SJT02,South,San Joaquin River near Twitchell Island,8:06,864.75,21.9,6.94,1.43,9.25,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
9/3/2020,Thu,Sac Deep Water Shipping Channel,38.18052,-121.6665,21-06-LSSC02,North,Lower Sacramento River Shipping Channel,7:36,179.9,21.3,7.77,1.43,11.07,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
9/3/2020,Thu,Sac Deep Water Shipping Channel,38.40987,-121.61287,21-06-LSSC03,North,Lower Sacramento River Shipping Channel,9:14,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,Code 4: Site in the middle of dredging area 
9/3/2020,Thu,Sac Deep Water Shipping Channel,38.28223,-121.65995,21-06-LSSC04,North,Lower Sacramento River Shipping Channel,11:15,225.65,21.87,15.35,0.83,10.57,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
9/3/2020,Thu,Sac Deep Water Shipping Channel,38.51006,-121.58453,21-06-USSC03,North,Upper Sacramento River Shipping Channel,9:34,919,23.4,12.67,0.79,11.38,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
9/3/2020,Thu,Suisun Marsh,38.13621,-122.06178,21-06-SM02,West,Suisun Marsh,11:59,18402,20.23,28.3,0.52,7.5,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
9/3/2020,Thu,Suisun Marsh,38.1176,-122.06182,21-06-SM03,West,Suisun Marsh,10:29,19406,20.05,60.1,0.28,3.12,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
9/3/2020,Thu,Suisun Marsh,38.12032,-121.91267,21-06-SM04,West,Suisun Marsh,8:31,13310,20.2,32.47,0.4,9.45,Kodiak,4,10,U,LFS,1,75,X,n/p,None,1 Wakasagi (76mm) retained for verification 
9/8/2020,Tues,Suisun Bay,38.05659,-121.87848,21-07-CF01,West,Confluence,8:13,8826.75,21.28,8.79,1.08,11.6,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,Only 1 site performed at Pittsburg due to poor air quality and high winds. All sites at Eddo's and Rio Vista not completed due to poor air quality. Sites will be made up later in the week.  
9/9/2020,Weds,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,Kodiak,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,"Due to poor air quality, EDSM crews did not sample today"
9/10/2020,Thurs,Sac Deep Water Shipping Channel,38.21875,-121.67122,21-07-LSSC01,North,Lower Sacramento River Shipping Channel,7:53,184.65,21.83,6.28,1.8,14.3,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,Only 1 site performed at Rio Vista due to poor air quality and high winds. All sites at Eddo's and Pittsburg not completed due to poor air quality. 
9/11/2020,Friday,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,Kodiak,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,"Due to poor air quality, EDSM crews did not sample today"
9/14/2020,Mon,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,Kodiak,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,"Due to poor air quality, EDSM crews did not sample today"
9/15/2020,Tues,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,Kodiak,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,"Due to poor air quality, EDSM crews did not sample today"
9/16/2020,Weds,Lower San Joaquin,38.05684,-121.53583,21-08-PP01,South,San Joaquin River at Prisoners Pt,8:17,324.5,21.9,7.93,1.8,8.48,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
9/16/2020,Weds,Lower San Joaquin,38.09541,-121.56854,21-08-PP02,South,San Joaquin River at Prisoners Pt,9:26,185.43,20.33,6.66,1.8,6.33,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
9/16/2020,Weds,Lower San Joaquin,38.06001,-121.6849,21-08-SJT01,South,San Joaquin River near Twitchell Island,11:00,730,21.73,11.23,1.45,2.88,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,Tow 1 was code 2 (Twist in net)
9/16/2020,Weds,Lower San Joaquin,38.02165,-121.76332,21-08-LSJ01,West,Lower San Joaquin,12:20,1294.5,21.3,8.01,1.8,10.63,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
9/16/2020,Weds,Suisun Marsh,38.14135,-122.06089,21-08-SM04,West,Suisun Marsh,8:51,9151.75,20.15,39.35,0.41,9.35,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
9/16/2020,Weds,Suisun Marsh,38.12171,-122.06743,21-08-SM02,West,Suisun Marsh,8:38,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,Code 4: Too shallow
9/16/2020,Weds,Suisun Marsh,38.18733,-121.98061,21-08-SM03,West,Suisun Marsh,10:10,8835.25,20.13,23.8,0.59,8.13,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
9/16/2020,Weds,Suisun Marsh,38.10629,-121.88923,21-08-SM01,West,Suisun Marsh,11:58,8692.25,20.25,30.53,0.52,7.45,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
9/16/2020,Weds,Sac Deep Water Shipping Channel,38.5615,-121.54895,21-08-USSC01,North,Upper Sacramento River Shipping Channel,9:00,1090.25,23.4,6.55,1.58,10.83,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
9/16/2020,Weds,Sac Deep Water Shipping Channel,38.52084,-121.58413,21-08-USSC02,North,Upper Sacramento River Shipping Channel,10:30,970,22.93,15.15,0.81,9.85,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
9/16/2020,Weds,Sac Deep Water Shipping Channel,38.2258,-121.67454,21-08-LSSC01,North,Lower Sacramento River Shipping Channel,12:43,185.7,20.75,8.54,1.8,11.63,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
9/17/2020,Thurs,Lower San Joaquin,38.10974,-121.70801,21-08-RV02,North,Sacramento River near Rio Vista,8:36,366.4,21.43,10.91,1.23,5.1,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,Tow 1 was code 2 (Twist in net)
9/17/2020,Thurs,Lower San Joaquin,38.08097,-121.72616,21-08-RV01,North,Sacramento River near Rio Vista,9:55,644,21.6,16.4,0.79,5.03,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
9/17/2020,Thurs,Lower San Joaquin,38.06877,-121.76989,21-08-LSR01,West,Lower Sacramento River,11:04,681.75,21.6,17.33,0.84,6.38,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
9/17/2020,Thurs,Suisun Bay,38.08238,-122.05731,21-08-SBM02,West,Mid Suisun Bay,9:20,18432.75,20.1,50.13,0.44,5.1,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
9/17/2020,Thurs,Suisun Bay,38.0531,-121.97109,21-08-SBM01,West,Mid Suisun Bay,10:40,10286.5,20.3,19.35,0.82,5.28,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
9/17/2020,Thurs,Suisun Bay,38.0558,-121.84446,21-08-CF01,West,Confluence,12:08,3022.75,21.1,11.58,1,6.23,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,"Tow 3 was code 2 (Distance from site exceeded target distance, was 0.57 mi at stop)"
9/17/2020,Thurs,Sac Deep Water Shipping Channel,38.47133,-121.58488,21-08-LSSC04,North,Lower Sacramento River Shipping Channel,8:40,771.75,22.3,45.83,0.31,10.25,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,"1 Wakasagi (80mm) retained for verification; Tow 2 was code 2 (Distance from site exceeded target distance, was 0.62 mi at stop)"
9/17/2020,Thurs,Sac Deep Water Shipping Channel,38.29956,-121.65498,21-08-LSSC02,North,Lower Sacramento River Shipping Channel,10:44,265.7,21.93,36.23,0.37,8.9,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,4 Wakasagi (65-82mm) retained for verification
9/17/2020,Thurs,Sac Deep Water Shipping Channel,38.20794,-121.65918,21-08-LSSC03,North,Lower Sacramento River Shipping Channel,12:22,181.98,20.8,8.71,1.74,13.15,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,2 Wakasagi (60-75mm) retained for verification
9/18/2020,Friday,Lower Sacramento,38.05974,-121.80029,21-08-LSR02,West,Lower Sacramento River,8:23,4687.25,20.73,12.8,0.84,7.5,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
9/18/2020,Friday,Lower Sacramento,38.07802,-121.76144,21-08-LSR03,West,Lower Sacramento River,9:37,1218.75,21.28,25.68,0.55,8.73,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
9/18/2020,Friday,Lower Sacramento,38.09015,-121.73399,21-08-RV03,North,Sacramento River near Rio Vista,10:50,539.5,21.55,13.3,1.03,5.53,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
9/18/2020,Friday,Cache Slough and Liberty Island,38.35679,-121.64153,21-08-CS01,North,Cache Slough/Liberty Island,8:01,303.6,21.63,12.6,1,2.93,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
9/18/2020,Friday,Cache Slough and Liberty Island,38.25011,-121.68687,21-08-CS02,North,Cache Slough/Liberty Island,9:40,180.9,20.65,6.7,1.8,8.83,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
9/18/2020,Friday,Cache Slough and Liberty Island,38.24942,-121.71694,21-08-CS03,North,Cache Slough/Liberty Island,10:53,190.84,21.1,5.51,1.8,4.86,Kodiak,5,10,U,n/p,n/p,n/p,n/p,n/p,n/p,"Tow 2 was code 3 (Heavy vegetation, sample discarded)"
9/18/2020,Friday,Suisun Marsh,38.12429,-122.05582,21-08-SM05,West,Suisun Marsh,8:11,14141.75,20.7,62.58,0.28,2.68,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
9/18/2020,Friday,Suisun Marsh,38.10792,-122.04385,21-08-GB01,West,Grizzly Bay,9:20,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,Code 4: Too shallow
9/18/2020,Friday,Suisun Marsh,38.04546,-122.09929,21-08-SBW01,Far West,West Suisun Bay,9:43,16417.75,20.3,36.53,0.46,11.93,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,Tow 1 was code 2 (Twist in net; high RPMs to avoid structure)
9/18/2020,Friday,Suisun Marsh,38.07078,-121.97933,21-08-SBM03,West,Mid Suisun Bay,11:10,12587,20.63,20.4,0.61,5.43,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
9/21/2020,Mon,Lower San Joaquin,38.0428,-121.52805,21-09-PP01,South,San Joaquin River at Prisoners Pt,8:53,329.07,21.8,6.06,1.64,14.05,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,Tow 2 was code 2 (Partial blockage in net)
9/21/2020,Mon,Lower San Joaquin,38.10196,-121.60929,21-09-SJT01,South,San Joaquin River near Twitchell Island,10:10,404.62,21.85,7.4,1.36,10.47,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,Tow 1 was code 2 (Twist in net)
9/21/2020,Mon,Lower San Joaquin,38.05631,-121.68259,21-09-SJT02,South,San Joaquin River near Twitchell Island,11:27,1040.5,21.82,9.63,1.28,11.45,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,Tow 1 was code 2 (Twist in net)
9/21/2020,Mon,Sac Deep Water Shipping Channel,38.24242,-121.67106,21-09-LSSC01,North,Lower Sacramento River Shipping Channel,11:58,182.7,21.23,7.81,1.68,10.43,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
9/21/2020,Mon,Sac Deep Water Shipping Channel,38.56305,-121.54893,21-09-USSC01,North,Upper Sacramento River Shipping Channel,8:46,1070,23.25,5.69,1.8,12.03,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
9/21/2020,Mon,Sac Deep Water Shipping Channel,38.53623,-121.5845,21-09-USSC02,North,Upper Sacramento River Shipping Channel,10:04,964.5,22.85,14.62,3.97,11.43,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
9/21/2020,Mon,Suisun Bay,38.04974,-122.09331,21-09-SBW01,Far West,West Suisun Bay,8:17,24810.25,20.25,48.17,0.79,19.48,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
9/21/2020,Mon,Suisun Bay,38.04428,-121.88751,21-09-CF01,West,Confluence,11:06,8950.25,21,13.33,0.84,13.7,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
9/21/2020,Mon,Suisun Bay,38.05832,-121.99929,21-09-SBM01,West,Mid Suisun Bay,9:40,17826,20.63,14.92,0.78,12.68,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
9/22/2020,Tues,Lower San Joaquin,38.02056,-121.75294,21-09-LSJ01,West,Lower San Joaquin,9:33,3338,21.58,12.15,1,4.95,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
9/22/2020,Tues,Lower San Joaquin,38.02543,-121.73069,21-09-LSJ02,West,Lower San Joaquin,10:43,1915.25,21.87,6.3,1.75,7.8,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,Tows 2-4 were code 2 (Partial blockage in net)
9/22/2020,Tues,Lower San Joaquin,38.02976,-121.76701,21-09-LSJ03,West,Lower San Joaquin,8:15,3225.75,21.4,11.43,0.92,12.2,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,Tows 1 and 4 were code 2 (Partial blockage in net)
9/22/2020,Tues,Sac Deep Water Shipping Channel,38.19403,38.19526,21-09-LSSC02,North,Lower Sacramento River Shipping Channel,11:10,170.6,21.1,6.39,1.8,14.77,Kodiak,3,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
9/22/2020,Tues,Sac Deep Water Shipping Channel,38.37801,-121.62755,21-09-LSSC03,North,Lower Sacramento River Shipping Channel,8:04,365.98,21.68,67.55,0.33,8.05,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
9/22/2020,Tues,Sac Deep Water Shipping Channel,38.2602,-121.66522,21-09-LSSC04,North,Lower Sacramento River Shipping Channel,9:40,178,21.03,10.11,1.28,5.65,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
9/22/2020,Tues,Suisun Bay,38.05515,-121.87144,21-09-CF02,West,Confluence,11:21,9781,21.1,16.35,0.77,9.75,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
9/22/2020,Tues,Suisun Bay,38.09467,-122.01831,21-09-SBM02,West,Mid Suisun Bay,8:28,18217.75,20.3,24.73,0.51,7.92,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
9/22/2020,Tues,Suisun Bay,38.06111,-121.97651,21-09-SBM03,West,Mid Suisun Bay,9:53,16506.5,20.53,19.2,0.75,12.03,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
9/23/2020,Wed,Cache Slough and Liberty Island,35.2644,-121.69689,21-09-CS04,North,Cache Slough and Liberty Island,8:00,181.32,20.55,5.41,1.8,3.23,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
9/23/2020,Wed,Cache Slough and Liberty Island,38.24215,-121.68383,21-09-CS01,North,Cache Slough and Liberty Island,9:18,173.98,20.67,6.75,1.77,6.52,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
9/23/2020,Wed,Cache Slough and Liberty Island,38.25841,-121.67125,21-09-CS02,North,Cache Slough and Liberty Island,10:32,177.63,20.82,7.47,1.72,10.3,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
9/23/2020,Wed,Cache Slough and Liberty Island,38.28718,-121.71718,21-09-CS03,North,Cache Slough and Liberty Island,7:44,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,Code 4: Heavy SAV
9/23/2020,Wed,Lower Sacramento,38.13035,-121.69068,21-09-RV03,North,Sacramento River near Rio Vista,8:31,394.17,20.97,6.26,1.72,3.15,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
9/23/2020,Wed,Lower Sacramento,38.05992,-121.82214,21-09-LSR02,West,Lower Sacramento River,11:04,7166.5,21.15,11.7,0.74,10.88,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
9/23/2020,Wed,Lower Sacramento,38.06718,-121.8204,21-09-LSR03,West,Lower Sacramento River,9:56,6205,20.97,16.65,0.7,6.1,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
9/23/2020,Wed,Suisun Marsh,38.10638,-122.03892,21-09-GB01,West,Grizzly Bay,8:07,20505.25,20.5,43.3,0.32,3.15,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
9/23/2020,Wed,Suisun Marsh,38.12113,-122.06994,21-09-SM01,West,Suisun Marsh,9:13,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,Code 4: Too shallow
9/23/2020,Wed,Suisun Marsh,38.17376,-122.0561,21-09-SM02,West,Suisun Marsh,9:37,12551.25,20.77,29.85,0.46,6.9,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
9/23/2020,Wed,Suisun Marsh,38.16649,-122.04318,21-09-SM03,West,Suisun Marsh,10:48,13776,20.83,21.43,0.5,5.5,Kodiak,4,10,U,DSM,1,50,X,n/p,None,DSM flash frozen for UCD
9/24/2020,Thu,Cache Slough and Liberty Island,38.23588,-121.68151,21-09-CS05,North,Cache Slough and Liberty Island,11:27,163.12,20.9,6.01,1.8,11.82,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
9/24/2020,Thu,Cache Slough and Liberty Island,38.29455,-121.69284,21-09-CS06,North,Cache Slough and Liberty Island,10:05,233.78,21,9,1.77,7.08,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
9/24/2020,Thu,Cache Slough and Liberty Island,38.27027,-121.70358,21-09-CS07,North,Cache Slough and Liberty Island,10:00,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,Code 4: Heavy SAV
9/24/2020,Thu,Cache Slough and Liberty Island,38.39064,-121.62612,21-09-CS08,North,Cache Slough and Liberty Island,8:14,497.75,21.63,47.98,0.3,3.1,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
9/24/2020,Thu,Lower Sacramento,38.10319,-121.72483,21-09-RV01,North,Sacramento River near Rio Vista,9:39,506.75,21.1,15.2,0.95,17,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
9/24/2020,Thu,Lower Sacramento,38.12283,-121.69497,21-09-RV02,North,Sacramento River near Rio Vista,11:06,520.5,21.28,7.55,1.63,4.62,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
9/24/2020,Thu,Lower Sacramento,38.06498,-121.81387,21-09-LSR01,West,Lower Sacramento River,8:23,2862,20.8,22.95,0.69,4.3,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,Tow 1 was code 2 (Twist in net)
9/24/2020,Thu,Suisun Marsh,38.11161,-122.05624,21-09-GB02,West,Grizzly Bay,11:08,19389.25,20.87,20.17,0.61,3.73,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
9/24/2020,Thu,Suisun Marsh,38.12081,-121.902,21-09-SM04,West,Suisun Marsh,8:14,8879.25,20.8,15.97,0.7,6.12,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
9/24/2020,Thu,Suisun Marsh,38.12672,-122.05914,21-09-SM05,West,Suisun Marsh,9:51,18180,20.55,18.6,0.66,4.72,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
