"","water_year","month","SubRegion","month_BPUE","Season"
"4786",2001,9,"Grizzly Bay",2002.18227919039,"Fall"
"4787",2001,9,"Holland Cut",16826.97492,"Fall"
"4788",2001,9,"Lower Sacramento River",5880.19330097709,"Fall"
"4789",2001,9,"Lower San Joaquin River",6558.62423522224,"Fall"
"4790",2001,9,"Mid Suisun Bay",2936.32500357831,"Fall"
"4791",2001,9,"Sacramento River near Rio Vista",9883.92544974162,"Fall"
"4792",2001,9,"San Joaquin River at Prisoners Pt",10208.1054073698,"Fall"
"4793",2001,9,"San Joaquin River at Twitchell Island",8685.03193826586,"Fall"
"4794",2001,9,"San Joaquin River near Stockton",1337.51350698493,"Fall"
"4795",2001,9,"San Pablo Bay",245.24176,"Fall"
"4796",2001,9,"Suisun Marsh",2540.69373848195,"Fall"
"4797",2001,9,"West Suisun Bay",546.224263472325,"Fall"
"4798",2001,10,"Confluence",3109.13026309553,"Fall"
"4799",2001,10,"Disappointment Slough",4918.44071,"Fall"
"4800",2001,10,"Grizzly Bay",604.871530417431,"Fall"
"4801",2001,10,"Holland Cut",2308.32555,"Fall"
"4802",2001,10,"Lower Sacramento River",7509.85804810412,"Fall"
"4803",2001,10,"Lower San Joaquin River",4057.16084521659,"Fall"
"4804",2001,10,"Mid Suisun Bay",3269.71121818777,"Fall"
"4805",2001,10,"Sacramento River near Rio Vista",11281.8711467622,"Fall"
"4806",2001,10,"San Joaquin River at Prisoners Pt",5553.56419182419,"Fall"
"4807",2001,10,"San Joaquin River at Twitchell Island",6030.83453729416,"Fall"
"4808",2001,10,"San Joaquin River near Stockton",8883.83723080787,"Fall"
"4809",2001,10,"San Pablo Bay",247.86208,"Fall"
"4810",2001,10,"Suisun Marsh",3690.28134585434,"Fall"
"4811",2001,10,"West Suisun Bay",1237.75620017155,"Fall"
"4812",2001,11,"Confluence",1767.49948783052,"Fall"
"4813",2001,11,"Disappointment Slough",8274.33061,"Fall"
"4814",2001,11,"Grizzly Bay",1323.40183441851,"Fall"
"4815",2001,11,"Holland Cut",1949.21964,"Fall"
"4816",2001,11,"Lower Sacramento River",2973.07941436363,"Fall"
"4817",2001,11,"Lower San Joaquin River",1379.45406596564,"Fall"
"4818",2001,11,"Mid Suisun Bay",1380.2917199835,"Fall"
"4819",2001,11,"Sacramento River near Rio Vista",3227.39433771873,"Fall"
"4820",2001,11,"San Joaquin River at Prisoners Pt",4616.9835752572,"Fall"
"4821",2001,11,"San Joaquin River at Twitchell Island",2277.23363785945,"Fall"
"4822",2001,11,"San Joaquin River near Stockton",5564.07349918819,"Fall"
"4823",2001,11,"San Pablo Bay",36.308,"Fall"
"4824",2001,11,"Suisun Marsh",4183.39580880468,"Fall"
"4825",2001,11,"West Suisun Bay",123.096921166793,"Fall"
"4826",2001,12,"Confluence",625.135878802005,"Winter"
"4827",2001,12,"Disappointment Slough",7962.13412,"Winter"
"4828",2001,12,"Grizzly Bay",679.835941275333,"Winter"
"4829",2001,12,"Holland Cut",518.03452,"Winter"
"4830",2001,12,"Lower Sacramento River",957.659081351508,"Winter"
"4831",2001,12,"Lower San Joaquin River",819.102681374903,"Winter"
"4832",2001,12,"Mid Suisun Bay",855.533904732094,"Winter"
"4833",2001,12,"Sacramento River near Rio Vista",1005.62369849269,"Winter"
"4834",2001,12,"San Joaquin River at Prisoners Pt",389.573405015867,"Winter"
"4835",2001,12,"San Joaquin River at Twitchell Island",823.30781958007,"Winter"
"4836",2001,12,"San Joaquin River near Stockton",481.12995,"Winter"
"4837",2001,12,"San Pablo Bay",760.045185476474,"Winter"
"4838",2001,12,"Suisun Marsh",5319.76732206216,"Winter"
"4839",2001,12,"West Suisun Bay",891.13341866535,"Winter"
"4840",2002,1,"Carquinez Strait",809.954322308525,"Winter"
"4841",2002,1,"Confluence",427.047577334811,"Winter"
"4842",2002,1,"Disappointment Slough",810.72702,"Winter"
"4843",2002,1,"Grizzly Bay",587.800446704722,"Winter"
"4844",2002,1,"Holland Cut",80.0615605895163,"Winter"
"4845",2002,1,"Lower Sacramento River",249.636,"Winter"
"4846",2002,1,"Lower San Joaquin River",437.993387712443,"Winter"
"4847",2002,1,"Mid Suisun Bay",928.315038623946,"Winter"
"4848",2002,1,"Sacramento River near Rio Vista",466.303901044982,"Winter"
"4849",2002,1,"San Joaquin River at Prisoners Pt",864.41643,"Winter"
"4850",2002,1,"San Joaquin River at Twitchell Island",493.647634239324,"Winter"
"4851",2002,1,"San Joaquin River near Stockton",498.88145,"Winter"
"4852",2002,1,"San Pablo Bay",658.798855101817,"Winter"
"4853",2002,1,"Suisun Marsh",906.835867522394,"Winter"
"4854",2002,1,"West Suisun Bay",2222.91612374305,"Winter"
"4855",2002,2,"Confluence",1628.77238644785,"Winter"
"4856",2002,2,"Disappointment Slough",1599.33536,"Winter"
"4857",2002,2,"Grizzly Bay",1868.29724221994,"Winter"
"4858",2002,2,"Holland Cut",174.10692,"Winter"
"4859",2002,2,"Lower Sacramento River",1115.73877490256,"Winter"
"4860",2002,2,"Lower San Joaquin River",780.046175777926,"Winter"
"4861",2002,2,"Mid Suisun Bay",1895.47893572628,"Winter"
"4862",2002,2,"Sacramento River near Rio Vista",630.071265900928,"Winter"
"4863",2002,2,"San Joaquin River at Prisoners Pt",120.37765,"Winter"
"4864",2002,2,"San Joaquin River at Twitchell Island",599.4795,"Winter"
"4865",2002,2,"San Joaquin River near Stockton",1151.62966,"Winter"
"4866",2002,2,"San Pablo Bay",876.12168,"Winter"
"4867",2002,2,"Suisun Marsh",3913.30017575838,"Winter"
"4868",2002,2,"West Suisun Bay",1279.71819746845,"Winter"
"4869",2002,3,"Carquinez Strait",1185.08901037893,"Spring"
"4870",2002,3,"Confluence",1729.84556641588,"Spring"
"4871",2002,3,"Disappointment Slough",3210.78501452268,"Spring"
"4872",2002,3,"Grizzly Bay",2659.86617069183,"Spring"
"4873",2002,3,"Holland Cut",657.1655,"Spring"
"4874",2002,3,"Lower Sacramento River",1416.91727159252,"Spring"
"4875",2002,3,"Lower San Joaquin River",341.449927502585,"Spring"
"4876",2002,3,"Mid Suisun Bay",2886.81098639643,"Spring"
"4877",2002,3,"Sacramento River near Rio Vista",174.810588270659,"Spring"
"4878",2002,3,"San Joaquin River at Prisoners Pt",129.467452006203,"Spring"
"4879",2002,3,"San Joaquin River at Twitchell Island",104.643571548163,"Spring"
"4880",2002,3,"San Joaquin River near Stockton",6505.78600040053,"Spring"
"4881",2002,3,"San Pablo Bay",0,"Spring"
"4882",2002,3,"Suisun Marsh",5037.57116510959,"Spring"
"4883",2002,3,"West Suisun Bay",1514.09585683033,"Spring"
"4884",2002,4,"Carquinez Strait",1221.50240561879,"Spring"
"4885",2002,4,"Confluence",2584.4321538754,"Spring"
"4886",2002,4,"Disappointment Slough",9751.29729,"Spring"
"4887",2002,4,"Grizzly Bay",1276.71201295831,"Spring"
"4888",2002,4,"Holland Cut",2253.41917,"Spring"
"4889",2002,4,"Lower Sacramento River",1497.9310704012,"Spring"
"4890",2002,4,"Lower San Joaquin River",1711.49546514375,"Spring"
"4891",2002,4,"Mid Suisun Bay",4103.85297828893,"Spring"
"4892",2002,4,"Sacramento River near Rio Vista",1342.60030823474,"Spring"
"4893",2002,4,"San Joaquin River at Prisoners Pt",1026.62537,"Spring"
"4894",2002,4,"San Joaquin River at Twitchell Island",1014.52415,"Spring"
"4895",2002,4,"San Joaquin River near Stockton",32673.02381,"Spring"
"4896",2002,4,"San Pablo Bay",382.242,"Spring"
"4897",2002,4,"Suisun Marsh",2108.50599890116,"Spring"
"4898",2002,4,"West Suisun Bay",1792.10476589882,"Spring"
"4899",2002,5,"Carquinez Strait",2069.20360858932,"Spring"
"4900",2002,5,"Confluence",3085.17645610273,"Spring"
"4901",2002,5,"Disappointment Slough",12010.15183,"Spring"
"4902",2002,5,"Grizzly Bay",2950.29757830531,"Spring"
"4903",2002,5,"Holland Cut",2203.55842503438,"Spring"
"4904",2002,5,"Lower Sacramento River",605.418928410154,"Spring"
"4905",2002,5,"Lower San Joaquin River",447.921952056622,"Spring"
"4906",2002,5,"Mid Suisun Bay",8124.49034460377,"Spring"
"4907",2002,5,"Sacramento River near Rio Vista",313.174574229167,"Spring"
"4908",2002,5,"San Joaquin River at Prisoners Pt",6149.43789273662,"Spring"
"4909",2002,5,"San Joaquin River at Twitchell Island",1742.89673185686,"Spring"
"4910",2002,5,"San Joaquin River near Stockton",6171.96852832005,"Spring"
"4911",2002,5,"San Pablo Bay",78.91356,"Spring"
"4912",2002,5,"Suisun Marsh",1728.80683007029,"Spring"
"4913",2002,5,"West Suisun Bay",2093.64025877805,"Spring"
"4914",2002,6,"Disappointment Slough",19533.01727,"Summer"
"4915",2002,6,"Grizzly Bay",348.389077383376,"Summer"
"4916",2002,6,"Holland Cut",6883.11030655331,"Summer"
"4917",2002,6,"Lower Sacramento River",3880.59857017826,"Summer"
"4918",2002,6,"Lower San Joaquin River",4397.15509618995,"Summer"
"4919",2002,6,"Mid Suisun Bay",2788.87679053315,"Summer"
"4920",2002,6,"Sacramento River near Rio Vista",4132.72463303861,"Summer"
"4921",2002,6,"San Joaquin River at Prisoners Pt",6042.21590062789,"Summer"
"4922",2002,6,"San Joaquin River at Twitchell Island",2621.67651,"Summer"
"4923",2002,6,"San Joaquin River near Stockton",139559.40164,"Summer"
"4924",2002,6,"San Pablo Bay",393.817387540211,"Summer"
"4925",2002,6,"Suisun Marsh",4824.07292017615,"Summer"
"4926",2002,6,"West Suisun Bay",1776.18970844507,"Summer"
"4927",2002,7,"Confluence",2487.85035957402,"Summer"
"4928",2002,7,"Disappointment Slough",17222.0005620528,"Summer"
"4929",2002,7,"Grizzly Bay",4718.82678475461,"Summer"
"4930",2002,7,"Holland Cut",15915.1477964829,"Summer"
"4931",2002,7,"Lower Sacramento River",13036.2117101035,"Summer"
"4932",2002,7,"Lower San Joaquin River",11556.8599751592,"Summer"
"4933",2002,7,"Mid Suisun Bay",6718.66670758297,"Summer"
"4934",2002,7,"Sacramento River near Rio Vista",3011.55408884288,"Summer"
"4935",2002,7,"San Joaquin River at Prisoners Pt",5847.06339660422,"Summer"
"4936",2002,7,"San Joaquin River at Twitchell Island",8427.76600652052,"Summer"
"4937",2002,7,"San Joaquin River near Stockton",55479.9600072303,"Summer"
"4938",2002,7,"San Pablo Bay",289.61384,"Summer"
"4939",2002,7,"Suisun Marsh",14605.9818150644,"Summer"
"4940",2002,7,"West Suisun Bay",854.937981313972,"Summer"
"4941",2002,8,"Confluence",3865.39720769757,"Summer"
"4942",2002,8,"Disappointment Slough",35337.02558,"Summer"
"4943",2002,8,"Grizzly Bay",1277.51356118302,"Summer"
"4944",2002,8,"Holland Cut",37971.25786,"Summer"
"4945",2002,8,"Lower Sacramento River",10664.571963466,"Summer"
"4946",2002,8,"Lower San Joaquin River",6169.88126718571,"Summer"
"4947",2002,8,"Mid Suisun Bay",3797.45379636315,"Summer"
"4948",2002,8,"Sacramento River near Rio Vista",3406.14180842477,"Summer"
"4949",2002,8,"San Joaquin River at Prisoners Pt",10570.3655445782,"Summer"
"4950",2002,8,"San Joaquin River at Twitchell Island",7964.79279554097,"Summer"
"4951",2002,8,"San Joaquin River near Stockton",24384.1828650403,"Summer"
"4952",2002,8,"San Pablo Bay",780.42288,"Summer"
"4953",2002,8,"Suisun Marsh",9941.22906431068,"Summer"
"4954",2002,8,"West Suisun Bay",3017.84095068837,"Summer"
"4955",2002,9,"Confluence",4785.27007838489,"Fall"
"4956",2002,9,"Disappointment Slough",22293.38354,"Fall"
"4957",2002,9,"Grizzly Bay",2423.40110354579,"Fall"
"4958",2002,9,"Holland Cut",22242.7476,"Fall"
"4959",2002,9,"Lower Sacramento River",10311.0691782623,"Fall"
"4960",2002,9,"Lower San Joaquin River",5661.41664879117,"Fall"
"4961",2002,9,"Mid Suisun Bay",6527.74342626933,"Fall"
"4962",2002,9,"Sacramento River near Rio Vista",15286.2232567894,"Fall"
"4963",2002,9,"San Joaquin River at Prisoners Pt",16937.2034596268,"Fall"
"4964",2002,9,"San Joaquin River at Twitchell Island",9415.24117774941,"Fall"
"4965",2002,9,"San Joaquin River near Stockton",37202.1964876819,"Fall"
"4966",2002,9,"San Pablo Bay",471.87754,"Fall"
"4967",2002,9,"Suisun Marsh",9177.07486618612,"Fall"
"4968",2002,9,"West Suisun Bay",508.052837223396,"Fall"
"4969",2002,10,"Confluence",4040.25583385797,"Fall"
"4970",2002,10,"Disappointment Slough",27032.42084,"Fall"
"4971",2002,10,"Grizzly Bay",4882.94063307836,"Fall"
"4972",2002,10,"Holland Cut",12042.61426,"Fall"
"4973",2002,10,"Lower Sacramento River",5889.2139771918,"Fall"
"4974",2002,10,"Lower San Joaquin River",2681.35711106772,"Fall"
"4975",2002,10,"Mid Suisun Bay",4404.37751359227,"Fall"
"4976",2002,10,"San Joaquin River at Prisoners Pt",11107.7477313311,"Fall"
"4977",2002,10,"San Joaquin River at Twitchell Island",9899.10190364724,"Fall"
"4978",2002,10,"San Joaquin River near Stockton",10591.9494227482,"Fall"
"4979",2002,10,"San Pablo Bay",982.31856,"Fall"
"4980",2002,10,"Suisun Marsh",7521.19100070396,"Fall"
"4981",2002,10,"West Suisun Bay",157.57868,"Fall"
"4982",2002,11,"Confluence",4048.99402433401,"Fall"
"4983",2002,11,"Disappointment Slough",12964.43525,"Fall"
"4984",2002,11,"Grizzly Bay",3140.19529434943,"Fall"
"4985",2002,11,"Lower Sacramento River",3475.84455938217,"Fall"
"4986",2002,11,"Lower San Joaquin River",2578.10342844867,"Fall"
"4987",2002,11,"Mid Suisun Bay",5369.2347814763,"Fall"
"4988",2002,11,"Sacramento River near Rio Vista",3679.34240284975,"Fall"
"4989",2002,11,"San Joaquin River at Prisoners Pt",3245.99055,"Fall"
"4990",2002,11,"San Joaquin River at Twitchell Island",2517.42925381912,"Fall"
"4991",2002,11,"San Joaquin River near Stockton",2470.2256539372,"Fall"
"4992",2002,11,"San Pablo Bay",1062.61216,"Fall"
"4993",2002,11,"Suisun Marsh",9986.65703538822,"Fall"
"4994",2002,11,"West Suisun Bay",747.35198983868,"Fall"
"4995",2002,12,"Disappointment Slough",2108.52668,"Winter"
"4996",2002,12,"Grizzly Bay",550.294360244984,"Winter"
"4997",2002,12,"Holland Cut",546.83064,"Winter"
"4998",2002,12,"Lower Sacramento River",452.716280238511,"Winter"
"4999",2002,12,"Lower San Joaquin River",164.06633395182,"Winter"
"5000",2002,12,"Mid Suisun Bay",1009.02914832797,"Winter"
"5001",2002,12,"Sacramento River near Rio Vista",463.555735125358,"Winter"
"5002",2002,12,"San Joaquin River at Prisoners Pt",254.554422154864,"Winter"
"5003",2002,12,"San Joaquin River at Twitchell Island",503.112642524815,"Winter"
"5004",2002,12,"San Joaquin River near Stockton",1665.85692470282,"Winter"
"5005",2002,12,"San Pablo Bay",139.27899903386,"Winter"
"5006",2002,12,"Suisun Marsh",3047.47983745412,"Winter"
"5007",2002,12,"West Suisun Bay",1561.40544397594,"Winter"
"5008",2003,1,"Carquinez Strait",418.969458038012,"Winter"
"5009",2003,1,"Confluence",1565.78620364725,"Winter"
"5010",2003,1,"Disappointment Slough",862.39077,"Winter"
"5011",2003,1,"Grizzly Bay",2008.12148880064,"Winter"
"5012",2003,1,"Holland Cut",376.84415,"Winter"
"5013",2003,1,"Lower Sacramento River",978.341074381481,"Winter"
"5014",2003,1,"Lower San Joaquin River",424.385472086066,"Winter"
"5015",2003,1,"Mid Suisun Bay",1489.18116454474,"Winter"
"5016",2003,1,"Sacramento River near Rio Vista",1204.04786010115,"Winter"
"5017",2003,1,"San Joaquin River at Prisoners Pt",251.33254,"Winter"
"5018",2003,1,"San Joaquin River at Twitchell Island",126.21151,"Winter"
"5019",2003,1,"San Joaquin River near Stockton",1406.89604,"Winter"
"5020",2003,1,"San Pablo Bay",303.957830400019,"Winter"
"5021",2003,1,"Suisun Marsh",10229.5014741065,"Winter"
"5022",2003,1,"West Suisun Bay",452.55321029875,"Winter"
"5023",2003,2,"Confluence",2074.21154624285,"Winter"
"5024",2003,2,"Disappointment Slough",1142.26179,"Winter"
"5025",2003,2,"Grizzly Bay",1300.3155455716,"Winter"
"5026",2003,2,"Holland Cut",308.28464,"Winter"
"5027",2003,2,"Lower Sacramento River",596.003556678143,"Winter"
"5028",2003,2,"Lower San Joaquin River",1652.97615963371,"Winter"
"5029",2003,2,"Mid Suisun Bay",1762.26518369084,"Winter"
"5030",2003,2,"Sacramento River near Rio Vista",630.19897,"Winter"
"5031",2003,2,"San Joaquin River at Prisoners Pt",451.71895,"Winter"
"5032",2003,2,"San Joaquin River at Twitchell Island",271.78654,"Winter"
"5033",2003,2,"San Joaquin River near Stockton",1895.09822,"Winter"
"5034",2003,2,"San Pablo Bay",0.0624630282751442,"Winter"
"5035",2003,2,"Suisun Marsh",3221.06537788357,"Winter"
"5036",2003,2,"West Suisun Bay",798.963646007973,"Winter"
"5037",2003,3,"Confluence",5754.80715077733,"Spring"
"5038",2003,3,"Disappointment Slough",1317.29236819882,"Spring"
"5039",2003,3,"Grizzly Bay",2333.307354289,"Spring"
"5040",2003,3,"Holland Cut",89.77716,"Spring"
"5041",2003,3,"Lower Sacramento River",777.846768494693,"Spring"
"5042",2003,3,"Lower San Joaquin River",694.372067962728,"Spring"
"5043",2003,3,"Mid Suisun Bay",4659.61751558891,"Spring"
"5044",2003,3,"Sacramento River near Rio Vista",29.5000627637714,"Spring"
"5045",2003,3,"San Joaquin River at Prisoners Pt",71.77871,"Spring"
"5046",2003,3,"San Joaquin River at Twitchell Island",57.63239,"Spring"
"5047",2003,3,"San Joaquin River near Stockton",1739.69383,"Spring"
"5048",2003,3,"San Pablo Bay",0,"Spring"
"5049",2003,3,"Suisun Marsh",1292.41034537902,"Spring"
"5050",2003,3,"West Suisun Bay",950.071665963281,"Spring"
"5051",2003,4,"Disappointment Slough",19079.1873274948,"Spring"
"5052",2003,4,"Grizzly Bay",1000.87855264367,"Spring"
"5053",2003,4,"Holland Cut",1272.7625,"Spring"
"5054",2003,4,"Lower Sacramento River",1404.18329324535,"Spring"
"5055",2003,4,"Lower San Joaquin River",849.522160807572,"Spring"
"5056",2003,4,"Mid Suisun Bay",5418.61381800064,"Spring"
"5057",2003,4,"Sacramento River near Rio Vista",98.5580320184056,"Spring"
"5058",2003,4,"San Joaquin River at Prisoners Pt",437.42817,"Spring"
"5059",2003,4,"San Joaquin River at Twitchell Island",159.84509,"Spring"
"5060",2003,4,"San Joaquin River near Stockton",30675.41734,"Spring"
"5061",2003,4,"San Pablo Bay",59.38236,"Spring"
"5062",2003,4,"Suisun Marsh",2257.36963424073,"Spring"
"5063",2003,4,"West Suisun Bay",2595.59240312331,"Spring"
"5064",2003,5,"Carquinez Strait",6998.76157279296,"Spring"
"5065",2003,5,"Confluence",4512.29280981731,"Spring"
"5066",2003,5,"Disappointment Slough",14631.14909,"Spring"
"5067",2003,5,"Grizzly Bay",2117.94156180715,"Spring"
"5068",2003,5,"Holland Cut",2198.10010890758,"Spring"
"5069",2003,5,"Lower Sacramento River",2155.10572773226,"Spring"
"5070",2003,5,"Lower San Joaquin River",2601.09566333483,"Spring"
"5071",2003,5,"Mid Suisun Bay",2656.81305779832,"Spring"
"5072",2003,5,"Sacramento River near Rio Vista",1457.66531,"Spring"
"5073",2003,5,"San Joaquin River at Prisoners Pt",3390.66742,"Spring"
"5074",2003,5,"San Joaquin River at Twitchell Island",1899.77187,"Spring"
"5075",2003,5,"San Joaquin River near Stockton",11165.60294,"Spring"
"5076",2003,5,"San Pablo Bay",2216.04769247517,"Spring"
"5077",2003,5,"Suisun Marsh",1730.55063713153,"Spring"
"5078",2003,5,"West Suisun Bay",3149.58956957275,"Spring"
"5079",2003,6,"Carquinez Strait",2857.51494755035,"Summer"
"5080",2003,6,"Confluence",3565.95122076201,"Summer"
"5081",2003,6,"Disappointment Slough",12848.65788,"Summer"
"5082",2003,6,"Grizzly Bay",2394.90508096682,"Summer"
"5083",2003,6,"Holland Cut",6005.42813343555,"Summer"
"5084",2003,6,"Lower Sacramento River",5703.36100724693,"Summer"
"5085",2003,6,"Lower San Joaquin River",5462.79825366641,"Summer"
"5086",2003,6,"Mid Suisun Bay",2798.32411806131,"Summer"
"5087",2003,6,"Sacramento River near Rio Vista",776.405030855276,"Summer"
"5088",2003,6,"San Joaquin River at Prisoners Pt",9919.53591704831,"Summer"
"5089",2003,6,"San Joaquin River at Twitchell Island",7112.71827873575,"Summer"
"5090",2003,6,"San Joaquin River near Stockton",43982.02996,"Summer"
"5091",2003,6,"San Pablo Bay",668.26472,"Summer"
"5092",2003,6,"Suisun Marsh",6870.74380435266,"Summer"
"5093",2003,6,"West Suisun Bay",2381.18872975752,"Summer"
"5094",2003,7,"Disappointment Slough",13367.4830463651,"Summer"
"5095",2003,7,"Grizzly Bay",22969.7018822765,"Summer"
"5096",2003,7,"Holland Cut",21570.38456,"Summer"
"5097",2003,7,"Lower Sacramento River",9899.09474717248,"Summer"
"5098",2003,7,"Lower San Joaquin River",11907.2428822442,"Summer"
"5099",2003,7,"Mid Suisun Bay",4141.99417798977,"Summer"
"5100",2003,7,"Sacramento River near Rio Vista",3339.4095,"Summer"
"5101",2003,7,"San Joaquin River at Prisoners Pt",7166.63565230886,"Summer"
"5102",2003,7,"San Joaquin River at Twitchell Island",8810.38106725751,"Summer"
"5103",2003,7,"San Joaquin River near Stockton",75622.0835718988,"Summer"
"5104",2003,7,"San Pablo Bay",869.33392,"Summer"
"5105",2003,7,"Suisun Marsh",14402.8664052372,"Summer"
"5106",2003,7,"West Suisun Bay",689.908960398355,"Summer"
"5107",2003,8,"Carquinez Strait",1510.40643102862,"Summer"
"5108",2003,8,"Confluence",5148.65634660003,"Summer"
"5109",2003,8,"Disappointment Slough",17797.48698,"Summer"
"5110",2003,8,"Grizzly Bay",11857.1714864684,"Summer"
"5111",2003,8,"Holland Cut",19895.56808,"Summer"
"5112",2003,8,"Lower Sacramento River",11960.3947646176,"Summer"
"5113",2003,8,"Lower San Joaquin River",6024.8197383749,"Summer"
"5114",2003,8,"Sacramento River near Rio Vista",8641.17542397413,"Summer"
"5115",2003,8,"San Joaquin River at Prisoners Pt",2433.9969,"Summer"
"5116",2003,8,"San Joaquin River at Twitchell Island",7644.30054,"Summer"
"5117",2003,8,"San Joaquin River near Stockton",15797.5929,"Summer"
"5118",2003,8,"San Pablo Bay",978.64192,"Summer"
"5119",2003,8,"Suisun Marsh",7091.78558784371,"Summer"
"5120",2003,8,"West Suisun Bay",1273.5558044446,"Summer"
"5121",2003,9,"Confluence",5106.22202900857,"Fall"
"5122",2003,9,"Disappointment Slough",22518.42844,"Fall"
"5123",2003,9,"Grizzly Bay",4994.06651873063,"Fall"
"5124",2003,9,"Holland Cut",14585.73834,"Fall"
"5125",2003,9,"Lower Sacramento River",12754.4054816274,"Fall"
"5126",2003,9,"Lower San Joaquin River",5105.76922039412,"Fall"
"5127",2003,9,"Mid Suisun Bay",4503.95922750236,"Fall"
"5128",2003,9,"Sacramento River near Rio Vista",8996.50565214429,"Fall"
"5129",2003,9,"San Joaquin River at Prisoners Pt",10642.538733675,"Fall"
"5130",2003,9,"San Joaquin River at Twitchell Island",12512.2293075924,"Fall"
"5131",2003,9,"San Joaquin River near Stockton",52112.4168354541,"Fall"
"5132",2003,9,"San Pablo Bay",134.27984,"Fall"
"5133",2003,9,"Suisun Marsh",3349.89245323271,"Fall"
"5134",2003,9,"West Suisun Bay",533.843364574469,"Fall"
"5135",2003,10,"Confluence",3842.41796109796,"Fall"
"5136",2003,10,"Disappointment Slough",27582.74022,"Fall"
"5137",2003,10,"Grizzly Bay",1775.72623807546,"Fall"
"5138",2003,10,"Holland Cut",4815.56068,"Fall"
"5139",2003,10,"Lower Sacramento River",5926.92045096239,"Fall"
"5140",2003,10,"Lower San Joaquin River",3678.0486967224,"Fall"
"5141",2003,10,"Mid Suisun Bay",3293.34426949263,"Fall"
"5142",2003,10,"Sacramento River near Rio Vista",8784.06958150783,"Fall"
"5143",2003,10,"San Joaquin River at Prisoners Pt",9870.98570086905,"Fall"
"5144",2003,10,"San Joaquin River at Twitchell Island",3894.22092,"Fall"
"5145",2003,10,"San Joaquin River near Stockton",7130.1886441595,"Fall"
"5146",2003,10,"San Pablo Bay",976.039025,"Fall"
"5147",2003,10,"Suisun Marsh",8967.94215309848,"Fall"
"5148",2003,10,"West Suisun Bay",850.188061989996,"Fall"
"5149",2003,11,"Confluence",2136.27542205909,"Fall"
"5150",2003,11,"Disappointment Slough",10665.88912,"Fall"
"5151",2003,11,"Grizzly Bay",1643.91345313102,"Fall"
"5152",2003,11,"Holland Cut",1740.0039,"Fall"
"5153",2003,11,"Lower Sacramento River",3740.41145582791,"Fall"
"5154",2003,11,"Lower San Joaquin River",1481.22357074262,"Fall"
"5155",2003,11,"Mid Suisun Bay",1947.62785996958,"Fall"
"5156",2003,11,"Sacramento River near Rio Vista",2852.53333446368,"Fall"
"5157",2003,11,"San Joaquin River at Prisoners Pt",1091.53486,"Fall"
"5158",2003,11,"San Joaquin River at Twitchell Island",991.66187,"Fall"
"5159",2003,11,"San Joaquin River near Stockton",2995.4748634608,"Fall"
"5160",2003,11,"San Pablo Bay",406.2799,"Fall"
"5161",2003,11,"Suisun Marsh",3479.62390901035,"Fall"
"5162",2003,11,"West Suisun Bay",505.849051116448,"Fall"
"5163",2003,12,"Confluence",645.042969494655,"Winter"
"5164",2003,12,"Disappointment Slough",9728.97849,"Winter"
"5165",2003,12,"Grizzly Bay",1187.45298321812,"Winter"
"5166",2003,12,"Holland Cut",904.01291,"Winter"
"5167",2003,12,"Lower Sacramento River",996.361785550931,"Winter"
"5168",2003,12,"Lower San Joaquin River",1299.85731302173,"Winter"
"5169",2003,12,"Mid Suisun Bay",1962.84525094113,"Winter"
"5170",2003,12,"Sacramento River near Rio Vista",1459.57400176795,"Winter"
"5171",2003,12,"San Joaquin River at Prisoners Pt",1316.8767,"Winter"
"5172",2003,12,"San Joaquin River at Twitchell Island",600.899131391499,"Winter"
"5173",2003,12,"San Joaquin River near Stockton",21773.0322429869,"Winter"
"5174",2003,12,"San Pablo Bay",498.73564,"Winter"
"5175",2003,12,"Suisun Marsh",6329.37049547639,"Winter"
"5176",2003,12,"West Suisun Bay",144.515889803459,"Winter"
"5177",2004,1,"Confluence",420.864524182598,"Winter"
"5178",2004,1,"Disappointment Slough",1148.69861,"Winter"
"5179",2004,1,"Grizzly Bay",643.445176474506,"Winter"
"5180",2004,1,"Holland Cut",252.66359,"Winter"
"5181",2004,1,"Honker Bay",633.258597746496,"Winter"
"5182",2004,1,"Lower Sacramento River",664.914502872796,"Winter"
"5183",2004,1,"Lower San Joaquin River",200.94990687849,"Winter"
"5184",2004,1,"Mid Suisun Bay",583.10033664945,"Winter"
"5185",2004,1,"Sacramento River near Rio Vista",1060.03654960379,"Winter"
"5186",2004,1,"San Joaquin River at Prisoners Pt",96.19585,"Winter"
"5187",2004,1,"San Joaquin River at Twitchell Island",154.270184485065,"Winter"
"5188",2004,1,"San Joaquin River near Stockton",3155.07768,"Winter"
"5189",2004,1,"San Pablo Bay",29.57195,"Winter"
"5190",2004,1,"Suisun Marsh",3805.39636753493,"Winter"
"5191",2004,1,"West Suisun Bay",339.596769325218,"Winter"
"5192",2004,2,"Carquinez Strait",315.063869259807,"Winter"
"5193",2004,2,"Disappointment Slough",6118.93711137079,"Winter"
"5194",2004,2,"Grizzly Bay",1462.90585,"Winter"
"5195",2004,2,"Holland Cut",285.3415,"Winter"
"5196",2004,2,"Honker Bay",243.738333699828,"Winter"
"5197",2004,2,"Lower Sacramento River",123.7703434758,"Winter"
"5198",2004,2,"Lower San Joaquin River",140.5589,"Winter"
